Wall time,Step,Value
1600521847.7549791,631,0.0
1600521996.4898756,632,0.0
1600522133.9112227,633,0.0
1600522276.171243,634,0.0
1600522420.0608907,635,0.0
1600522557.6468768,636,0.0
1600522699.651366,637,0.0
1600522843.645949,638,0.0
1600522986.5426166,639,0.0
1600523132.6602986,640,0.0
1600523275.8252308,641,0.0
1600523416.9264185,642,0.0
1600523557.7988799,643,0.0
1600523701.3523204,644,0.0
1600523836.9155607,645,0.0
1600523972.7369616,646,0.0
1600524114.9537702,647,0.0
1600524253.1996896,648,0.0
1600524390.7617834,649,0.0
1600524527.761142,650,0.0
1600524674.0058594,651,0.0
1600524817.1384969,652,0.0
1600524958.0600705,653,0.0
1600525097.9965112,654,0.0
1600525238.3721206,655,0.0
1600525378.060324,656,0.0
1600525516.0594368,657,0.0
1600525654.813612,658,0.0
1600525790.213225,659,0.0
1600525930.1254232,660,0.0
1600526070.7617447,661,0.0
1600526212.382672,662,0.0
1600526354.789428,663,0.0
1600526502.2011466,664,0.0
1600526637.4653647,665,0.0
1600526777.0225668,666,0.0
1600526917.2468438,667,0.0
1600527055.7349074,668,0.0
1600527190.6391618,669,0.0
1600527335.5257444,670,0.0
